zip_code,lat,lng,housing_score,tax_score,healthcare_score,overall_score
11435,40.70111,-73.80968,91.01753399,89.15408915,30.44954955,75.40967667000001
11436,40.67587,-73.79664,89.38810974,91.0958231,30.96954955,75.21039803250001
11439,40.72195,-73.79455,92.87348038,76.11691428,0.0,65.46596876000001
11451,40.7012,-73.79579,92.87348038,76.11691428,0.0,65.46596876000001
11501,40.74629,-73.63921,86.95644014,79.26289926,32.32954955,71.37633227250001
11507,40.77082,-73.6521,82.89884817,40.6019656,32.90954955,59.8273028725
11509,40.58872,-73.7286,76.67114076,76.11691428,33.12954955,65.6471863375
11510,40.65027,-73.60809,88.75724988,81.52975109,32.26954955,72.82845010000001
11514,40.74979,-73.61298,86.59977804,82.06388206,32.12954955,71.8482469225
11516,40.6258,-73.7263,80.82094077,64.72446472,32.66954955,64.7589739525
11518,40.63772,-73.66691,88.50400104,65.43816544,32.68954955,68.7839292675
11520,40.65007,-73.58305,89.81761411,88.83473638,30.66954955,74.78487853749999
11530,40.72716,-73.63654,79.76075542,64.47463506,33.22954955,64.3064238625
11542,40.87073,-73.62879,87.44736921,74.63310977,65.88671016,78.8536395875
11545,40.82685,-73.58853,74.96006115,28.5012285,33.08954955,52.8777250875
11547,40.82881,-73.64505,84.95070296,76.11691428,33.00954955,69.75696743750001
11548,40.81414,-73.6097,81.6956908,76.11691428,32.54954955,68.0144613575
11549,40.71896,-73.59973,92.87348038,76.11691428,32.46954955,73.58335614750001
11550,40.70158,-73.62039,90.17776958,96.4987715,29.72954955,76.6459650525
11552,40.6916,-73.65073,87.65172854,74.3980344,32.22954955,70.48276025749999
11553,40.70529,-73.5923,89.75880082,95.62127062,30.40954955,76.38710545250001
11554,40.71974,-73.56044,87.47800355,69.28746929,25.24594464,67.3723552575
11556,40.71997,-73.58327,92.87348038,76.11691428,0.0,65.46596876000001
11557,40.63723,-73.6921,84.04772368,53.71900826,32.82954955,63.6610012925
11558,40.60539,-73.64952,88.22070193,82.84193284,32.00954955,72.82322156250001
11559,40.60615,-73.71688,67.72776549,73.46437346,32.68954955,60.4023634975
11560,40.88068,-73.59057,79.85868682,34.97133497,32.80954955,56.874564539999994
11561,40.58969,-73.64455,86.8753327,66.50658923,32.56954955,68.206701045
11563,40.65746,-73.67408,88.12404407,72.57607258,32.52954955,70.3384275675
11565,40.67505,-73.67177,87.47132906,73.01392301,32.88954955,70.21153267
11566,40.66307,-73.55407,86.08273721,47.44905333,33.04954955,63.166019325
11568,40.78659,-73.59719,52.44837821,24.32432432,32.76954955,40.497657572499996
11569,40.5903,-73.58046,79.27328949,76.11691428,33.28954955,66.9882607025
11570,40.66504,-73.63882,84.55982221,72.16360746,32.86954955,68.53820035749999
11572,40.63231,-73.63686,87.72405414,53.71900826,36.68855373,66.4639175675
11575,40.68044,-73.58525,90.28886247,95.07014346,30.42954955,76.5193544875
11576,40.79791,-73.64711,72.93644776,21.56492156,71.56312564,59.75023567999999
11577,40.78288,-73.6391,78.14431368,39.000819,33.02954955,57.0797489775
11579,40.84406,-73.64426,83.02901581,44.37346437,33.12954955,60.890261385
11580,40.67491,-73.70374,88.34215755,83.62266887,32.00954955,73.07913338
11581,40.65153,-73.71653,87.32642953,65.44401544,32.42954955,68.1316060125
11590,40.75541,-73.57463,87.4023907,79.2536855,31.20954955,71.3170041125
11596,40.75968,-73.6422,84.93940375,60.4989605,32.92954955,65.8268293875
11598,40.63109,-73.71188,78.94272725,56.24078624,33.02954955,61.78894757250001
11691,40.60152,-73.76173,89.49889282,94.62711374,21.59273508,73.804408615
11692,40.59373,-73.79201,90.3813354,91.04013104,30.46954955,75.56808784750001
11693,40.59649,-73.81663,92.87348038,83.08547782,31.42954955,75.0654970325
11694,40.57532,-73.85099,86.48786785,75.60687961,32.12954955,70.178041215
11697,40.55749,-73.91361,92.87348038,71.99017199,33.06954955,72.701670575
11701,40.6817,-73.41289,90.36230489,81.10341747,31.44954955,73.3193942
11702,40.65155,-73.33824,88.43040291,62.68866269,32.94954955,68.124754515
11703,40.73325,-73.32533,89.79373546,80.47217178,32.42954955,73.1222980625
11704,40.71623,-73.35908,89.88400565,76.27564139,32.18954955,72.05830056
11705,40.74514,-73.05461,87.72117922,59.63495963,32.98954955,67.016716905
11706,40.706,-73.24208,90.04308919,86.91087782,52.10435947,79.7753539175
11709,40.90665,-73.56005,86.65273218,61.54791155,32.94954955,66.950731365
11710,40.67217,-73.53293,87.21404925,64.01719902,32.86954955,67.8287117675
11713,40.77774,-72.94253,90.54676122,89.94518995,31.68954955,75.682065485
11714,40.74267,-73.48615,87.83714952,72.56019656,37.99484876,71.55733609
11715,40.75005,-73.03531,88.8108732,67.69041769,33.02954955,69.58542841
11716,40.77131,-73.12729,88.79573742,66.38820639,32.66954955,69.162307695
11717,40.78405,-73.25223,90.33797586,95.83436648,29.34954955,76.46496693750001
11718,40.71891,-73.26391,86.73532586,61.34316134,33.22954955,67.01084065250001
11719,40.77935,-72.91175,88.86423244,66.25716626,32.22954955,69.0537951725
11720,40.87025,-73.08202,90.04591226,72.3996724,32.44954955,71.23526161749999
11721,40.89362,-73.37009,84.96135449,38.41113841,33.26954955,60.400849235
11722,40.78358,-73.19657,91.17647691,93.30876331,30.14954955,76.45281667
11724,40.86522,-73.45288,71.29634082,0.0,33.36954955,43.9905577975
11725,40.84056,-73.28085,87.33120279,50.2668813,33.04954955,64.4947091075
11726,40.67891,-73.39564,90.64527699,78.46612847,30.76954955,72.631558
11727,40.88019,-73.00368,91.40058702,76.68577669,32.26954955,72.93912507
11729,40.76249,-73.32161,89.44299203,77.00584597,32.28954955,72.045344895
11730,40.72701,-73.18456,88.92611569,71.96126608,32.82954955,70.66076175250001
11731,40.86262,-73.31703,87.44027593,63.4195693,32.92954955,67.8074176775
11732,40.84245,-73.53916,84.26493467,41.35954136,33.00954955,60.724740062500004
11733,40.93742,-73.10544,86.62379179,63.28536329,33.16954955,67.425624105
11735,40.73177,-73.43284,88.86615686,73.51117351,32.42954955,70.918259195
11738,40.83779,-73.03761,89.93083672,76.6440237,32.34954955,72.2138116725
11739,40.71058,-73.16275,82.93223026,76.11691428,33.36954955,68.8377310875
11740,40.86536,-73.36118,86.21989077,61.77996178,32.92954955,66.7873232175
11741,40.79473,-73.07043,89.62708053,72.2995723,32.64954955,71.0508207275
11742,40.81034,-73.0419,89.95991538,58.01255801,32.46954955,67.60048458
11743,40.88018,-73.4266,84.7956435,55.40540541,55.54004456,70.1341842425
11746,40.81421,-73.3608,87.13497188,67.94196794,32.04954955,68.56536531249999
11747,40.78372,-73.40931,85.20119533,51.20802621,33.06954955,63.669991605
11749,40.80674,-73.1708,90.02765154,80.63882064,31.68954955,73.0959183175
11751,40.72999,-73.21424,89.73531449,61.38996139,32.62954955,68.37253498
11752,40.75791,-73.17359,89.80052323,77.35090462,32.52954955,72.37037515749999
11753,40.78976,-73.5411,79.60612538,21.27764128,33.22954955,53.4298603975
11754,40.88771,-73.24738,88.42652052,65.31747058,32.82954955,68.75001529250001
11755,40.8583,-73.11748,88.72575117,76.45057645,32.74954955,71.662907085
11756,40.72545,-73.51656,88.71833811,74.59354906,32.42954955,71.1149437075
11757,40.68892,-73.37356,90.07271208,66.15050569,32.32954955,69.65636985
11758,40.65361,-73.45626,87.27741156,67.97706798,32.80954955,68.8353601625
11762,40.68283,-73.44707,87.56338145,57.54299754,32.86954955,66.3848274975
11763,40.82529,-72.98245,90.69283676,83.10810811,32.06954955,74.140832795
11764,40.93585,-72.97544,88.53704211,57.12530713,33.04954955,66.81223522500001
11765,40.88249,-73.55862,56.81698663,76.11691428,33.28954955,55.7601092725
11766,40.93602,-73.01645,87.98461634,61.13841114,32.94954955,67.51429834250001
11767,40.84438,-73.14535,87.98728066,41.67076167,32.92954955,62.64371813499999
11768,40.91052,-73.32611,84.17830531,68.59792344,33.24954955,67.5510209025
11769,40.73703,-73.12929,88.76720145,55.03685504,33.00954955,66.3952018725
11770,40.64945,-73.14123,77.6714085,76.11691428,33.20954955,66.1673202075
11771,40.8674,-73.52651,79.72825474,59.1003591,32.66954955,62.806604532499996
11772,40.76118,-72.9875,90.80981255,82.32745142,24.1359966,72.02076828
11776,40.91345,-73.04567,90.32307268,71.15692768,32.32954955,71.0331556475
11777,40.95171,-73.0645,87.56216892,60.34398034,71.92925022,76.8493921
11778,40.94312,-72.93073,91.61147128,66.92874693,32.70954955,70.71530976000001
11779,40.8127,-73.1156,90.16188826,74.96513713,32.46954955,71.9396158
11780,40.89249,-73.16973,87.01896121,62.42231536,33.04954955,67.3774468325
11782,40.73727,-73.08024,88.04187948,52.86650287,32.92954955,65.46995284500001
11783,40.67766,-73.49068,87.51976167,55.97051597,32.90954955,65.979897215
11784,40.86855,-73.0422,90.90102121,77.80507781,32.28954955,72.97416744499999
11786,40.94711,-72.88939,88.21547006,54.42260442,32.86954955,65.9307735225
11787,40.85338,-73.21089,87.43809842,58.24584915,46.27873801,69.850196
11788,40.81808,-73.21318,87.41019025,59.61844197,32.80954955,66.812093005
11789,40.95759,-72.97214,91.93737986,68.3046683,32.80954955,71.2472443925
11790,40.90719,-73.12777,88.05852573,63.14496314,32.94954955,68.05289103749999
11791,40.82819,-73.50282,81.05388527,29.23832924,33.12954955,56.118912332499995
11792,40.94832,-72.8302,88.3146038,51.21095121,33.02954955,65.21742709
11793,40.6462,-73.51024,87.3349545,58.73821035,32.88954955,66.57441722499999
11794,40.91915,-73.12475,92.87348038,76.11691428,68.21182879,82.51892595750002
11795,40.70803,-73.29827,88.39004811,58.29505395,27.56223049,65.659345165
11796,40.72958,-73.09986,89.23749274,89.58230958,32.82954955,75.2217111525
11797,40.81739,-73.47004,76.13387532,51.42695143,33.18954955,59.221062905000004
11798,40.752,-73.37497,90.9342452,93.1014931,30.96954955,76.4848832625
11801,40.76256,-73.52383,87.75754259,70.86562087,32.30954955,69.6725639
11803,40.78177,-73.4733,84.6843238,45.81958582,47.44569323,65.65848166250001
11804,40.75829,-73.45706,84.15278883,60.58968059,33.14954955,65.51120195
11901,40.92424,-72.64697,90.03394599,86.48648649,45.58392052,78.0345747475
11930,40.98877,-72.10482,46.26450454,76.11691428,32.46954955,50.2788682275
11931,40.93347,-72.62195,92.87348038,76.11691428,33.06954955,73.7333561475
11932,40.93322,-72.30603,28.33721267,76.11691428,32.48954955,41.3202222925
11933,40.92449,-72.75453,90.19967008,69.46296946,32.54954955,70.6029647925
11934,40.80201,-72.79428,89.1833654,67.42014742,32.54954955,69.5841069425
11935,41.01795,-72.48933,80.42138835,42.83374283,32.98954955,59.16651727
11937,40.99714,-72.20253,66.359611,73.00187888,31.94954955,59.4176626075
11939,41.12627,-72.34223,81.04958971,76.11691428,32.68954955,67.7264108125
11940,40.80819,-72.75664,87.82527844,70.02457002,32.72954955,69.6011691125
11941,40.83311,-72.72315,87.03379328,57.73955774,32.76954955,66.1441734625
11942,40.84901,-72.57764,81.48189472,72.11302211,32.64954955,66.931590275
11944,41.09888,-72.37223,84.57172225,78.13267813,31.48954955,69.69141804499999
11946,40.87033,-72.52294,85.05755249,82.05595625,31.72954955,70.975152695
11947,40.94302,-72.58189,92.87348038,76.11691428,32.54954955,73.60335614750001
11948,40.9662,-72.55797,83.432064,100.0,32.72954955,74.8984193875
11949,40.86496,-72.80097,89.0190518,72.9027729,32.58954955,70.8826065125
11950,40.80627,-72.84734,92.2142804,84.98157248,31.66954955,75.2699207075
11951,40.76624,-72.83655,92.87348038,83.21048321,31.72954955,75.17174838
11952,40.99716,-72.54369,83.73713604,48.7960688,32.82954955,62.2749726075
11953,40.88585,-72.95054,92.27192673,79.85257985,32.28954955,74.171495715
11954,41.04458,-71.9518,67.76188443,61.97788698,32.54954955,57.512801347499995
11955,40.80777,-72.82289,90.35105361,82.8009828,32.26954955,73.9431598925
11956,40.98067,-72.46868,92.87348038,76.11691428,33.10954955,73.74335614750001
11957,41.1492,-72.26181,75.0028388,76.11691428,32.96954955,64.7730353575
11958,41.03688,-72.4613,79.38934589,76.11691428,32.72954955,66.9062889025
11959,40.82903,-72.60977,52.92744127,76.11691428,32.86954955,53.7103365925
11960,40.80894,-72.70615,70.09850445,76.11691428,33.14954955,62.365868182499995
11961,40.90458,-72.88488,92.27003816,75.26617527,32.52954955,73.083950285
11962,40.93715,-72.27379,0.0,76.11691428,32.98954955,27.2766159575
11963,40.99921,-72.32271,62.20823406,61.91646192,32.96954955,54.825619897500005
11964,41.05743,-72.31492,72.08492982,76.11691428,33.14954955,63.3590808675
11965,41.07727,-72.34244,66.59486265,76.11691428,33.14954955,60.614047282499996
11967,40.80092,-72.87611,91.68337269,83.34321783,31.80954955,74.62987819
11968,40.90035,-72.42081,64.01313758,78.31428266,32.58954955,59.73252684250001
11970,40.94029,-72.57403,92.87348038,76.11691428,33.14954955,73.75335614750001
11971,41.05949,-72.42617,81.7806684,55.11875512,32.76954955,62.8624103675
11972,40.82362,-72.70045,88.04947229,76.11691428,32.74954955,71.2413521025
11973,40.86583,-72.88718,92.87348038,76.11691428,0.0,65.46596876000001
11975,40.95146,-72.25093,46.19570398,76.11691428,32.78954955,50.3244679475
11976,40.92986,-72.34721,19.0564616,53.07125307,32.98954955,31.043431454999997
11977,40.82769,-72.67947,77.16417714,74.2014742,32.86954955,65.34984450750001
11978,40.82878,-72.64669,73.99622424,86.38118638,32.32954955,66.6757961025
11980,40.8321,-72.92198,91.60860991,65.23341523,32.28954955,70.18504615
12007,42.48889,-73.93159,92.87348038,76.11691428,32.36954955,73.5583561475
12008,42.85367,-73.9063,94.95184199,76.11691428,33.00954955,74.7575369525
12009,42.69824,-74.03398,93.82727271,65.76576577,33.00954955,71.607465185
12010,42.93752,-74.17287,96.85271544,77.26626148,35.77653905,76.6870578525
12015,42.28315,-73.82543,93.46702847,61.17936118,32.44954955,70.14074191750001
12017,42.31453,-73.45682,89.32462542,76.11691428,33.06954955,71.9589286675
12018,42.62926,-73.52662,94.55839078,80.04914005,32.88954955,75.51386779
12019,42.92993,-73.88245,92.58902595,69.04176904,33.10954955,71.83234262250001
12020,43.00208,-73.87401,93.64154767,74.1252224,32.74954955,73.53946682249999
12022,42.66653,-73.33401,96.54452891,76.11691428,32.42954955,75.4088804125
12023,42.60656,-74.16573,95.56349752,76.11691428,32.70954955,74.9883647175
12024,42.48134,-73.53419,94.03294443,76.11691428,0.0,66.04570078500001
12025,43.09142,-74.11924,96.09564799,54.46355446,32.48954955,69.7860999975
12027,42.92122,-73.90872,93.6160919,75.59377559,33.14954955,73.993877235
12028,42.94545,-73.44213,95.94946844,76.11691428,32.58954955,75.1513501775
12029,42.40397,-73.42466,92.04874745,100.0,32.94954955,79.26176111250001
12031,42.76579,-74.46617,92.87348038,76.11691428,32.44954955,73.57835614750002
12032,43.24042,-74.55666,96.84149583,76.11691428,32.46954955,75.56736387250001
12033,42.53665,-73.70558,94.65461068,78.08353808,32.94954955,75.0855772475
12035,42.73453,-74.37534,97.22244073,76.11691428,32.50954955,75.76783632249999
12036,42.53564,-74.68468,97.23478008,76.11691428,32.30954955,75.72400599749999
12037,42.33506,-73.55714,92.5212094,56.01965602,32.76954955,68.45790609250001
12040,42.63047,-73.35916,92.87348038,76.11691428,32.38954955,73.5633561475
12041,42.55893,-73.97028,96.02533538,76.11691428,32.76954955,75.2342836475
12042,42.38185,-73.89162,95.01843201,76.11691428,32.52954955,74.6708319625
12043,42.70357,-74.5267,96.62118144,81.22850123,42.72464785,79.29887799
12045,42.47974,-73.79682,96.7285326,76.11691428,32.32954955,75.4758822575
12046,42.48864,-73.92119,95.50014726,76.11691428,32.54954955,74.9166895875
12047,42.78396,-73.72655,95.11618246,80.4215699,32.34954955,75.7508710925
12051,42.34493,-73.83938,95.60200901,76.11691428,30.56954955,74.47262046249999
12052,42.75767,-73.47847,95.96841176,76.11691428,32.72954955,75.1958218375
12053,42.75283,-74.18791,94.91186229,80.0982801,32.72954955,75.6628885575
12054,42.60764,-73.86864,93.27996574,54.38909984,33.24954955,68.5496452175
12056,42.76761,-74.0905,94.18856194,76.11691428,32.74954955,74.3108969275
12057,42.97316,-73.34335,96.42600322,76.11691428,32.32954955,75.32461756750001
12058,42.3498,-73.923,95.0362898,76.11691428,32.26954955,74.6147608575
12059,42.61403,-74.05811,95.16150475,76.11691428,32.80954955,74.8123683325
12060,42.41325,-73.49284,91.84591729,100.0,32.84954955,79.1353460325
12061,42.59915,-73.65658,93.94454322,82.2003822,33.00954955,75.77475454750001
12062,42.52871,-73.501,95.56866976,76.11691428,32.74954955,75.0009508375
12063,42.56442,-73.63826,93.60430314,76.11691428,32.98954955,74.07876752749999
12064,42.60711,-74.65887,98.25208234,76.11691428,32.32954955,76.2376571275
12065,42.85402,-73.78654,92.75990197,69.66598048,32.98954955,72.0438334925
12066,42.78011,-74.30291,96.20323558,76.11691428,32.50954955,75.25823374749999
12067,42.56083,-73.91663,94.40106202,76.11691428,32.82954955,74.43714696750001
12068,42.95701,-74.40467,97.07870523,76.11691428,32.34954955,75.6559685725
12069,42.94336,-74.28193,92.87348038,76.11691428,32.24954955,73.5283561475
12070,42.98513,-74.25441,97.08574487,76.11691428,32.60954955,75.7244883925
12071,42.56971,-74.41521,97.41736991,76.11691428,32.38954955,75.8353009125
12072,42.88102,-74.36164,96.69248325,76.11691428,31.86954955,75.34285758249999
12074,43.05219,-74.04709,95.30223618,100.0,32.76954955,80.8435054775
12075,42.30145,-73.64046,92.0117005,43.32514333,32.56954955,64.97952347
12076,42.40868,-74.38506,97.08042684,76.11691428,32.34954955,75.6568293775
12077,42.59426,-73.7841,92.60949061,76.74037674,32.94954955,73.72722687749999
12078,43.12338,-74.36255,97.97384868,68.22276822,37.00688619,75.29433794250001
12082,42.76998,-73.44672,92.87348038,76.11691428,0.0,65.46596876000001
12083,42.43151,-74.03155,95.3325704,75.59377559,32.58954955,74.712116485
12084,42.70411,-73.90182,92.51640208,79.75429975,32.98954955,74.44416336500001
12085,42.70043,-73.96659,92.87348038,76.11691428,32.78954955,73.66335614750001
12086,42.99684,-74.10508,96.45254219,100.0,32.64954955,81.3886584825
12087,42.42794,-73.8931,94.96123218,76.11691428,32.48954955,74.6322320475
12090,42.88073,-73.35624,97.06734636,75.59377559,32.44954955,75.54450446500002
12092,42.70396,-74.38456,97.02496051,76.11691428,32.56954955,75.6840962125
12093,42.49599,-74.6262,96.75836717,76.11691428,32.38954955,75.5057995425
12094,42.89091,-73.48737,95.42992588,76.11691428,32.62954955,74.9015788975
12095,43.03151,-74.41553,97.52686439,60.98280098,32.28954955,72.0815198275
12106,42.38871,-73.71228,92.99887677,73.46437346,32.98954955,73.1129191375
12108,43.47045,-74.42768,95.23754244,76.11691428,31.94954955,74.63538717750001
12110,42.75349,-73.77671,93.98658775,68.3175999,32.76954955,72.26508123750001
12115,42.46747,-73.59338,92.87348038,76.11691428,33.02954955,73.72335614750001
12116,42.53849,-74.91278,97.34867994,76.11691428,32.46954955,75.8209559275
12117,43.16894,-74.25557,96.27662377,100.0,32.40954955,81.24069927250001
12118,42.92096,-73.72049,92.98781597,73.46437346,32.66954955,73.0273887375
12120,42.45781,-74.1409,95.17265116,76.11691428,32.56954955,74.7579415375
12121,42.84368,-73.60398,95.11006802,76.11691428,32.70954955,74.7616499675
12122,42.54341,-74.31138,96.98149897,80.01638002,32.46954955,76.61223187750001
12123,42.52239,-73.60636,95.43919755,70.84357084,32.84954955,73.6428788725
12124,42.44652,-73.78494,94.84243169,76.11691428,32.58954955,74.5978318025
12125,42.47633,-73.40394,94.50780725,76.11691428,32.72954955,74.46551958250001
12130,42.44156,-73.65835,95.95495303,76.11691428,32.62954955,75.16409247249999
12131,42.46573,-74.46249,92.87348038,76.11691428,32.38954955,73.5633561475
12132,42.47102,-73.63362,92.87348038,76.11691428,32.98954955,73.71335614750001
12134,43.26533,-74.23059,95.67377474,100.0,32.34954955,80.9242747575
12136,42.43249,-73.56016,90.52737106,76.11691428,33.06954955,72.56030148749998
12137,42.85727,-74.12922,95.42985051,76.11691428,32.66954955,74.9115412125
12138,42.73735,-73.37128,96.43149815,76.11691428,32.50954955,75.3723650325
12139,43.52096,-74.56552,93.86641619,76.11691428,31.94954955,73.94982405249999
12140,42.689,-73.56689,94.62545612,76.11691428,32.90954955,74.5693440175
12143,42.48525,-73.85218,95.98612794,100.0,32.34954955,81.08045135750001
12144,42.63106,-73.71801,95.56193314,80.01638002,32.66954955,75.9524489625
12147,42.51365,-74.15147,94.7451177,76.11691428,32.66954955,74.5691748075
12148,42.83361,-73.84652,91.59965178,68.05896806,33.18954955,71.1119552925
12149,42.62011,-74.56692,96.8529294,76.11691428,32.42954955,75.5630806575
12150,42.87613,-74.04923,96.12227579,76.11691428,32.66954955,75.2577538525
12151,42.92553,-73.78874,93.65704778,76.11691428,33.14954955,74.1451398475
12153,42.63606,-73.46692,95.11934931,76.11691428,32.86954955,74.80629061249999
12154,42.93713,-73.60124,94.99328221,100.0,32.70954955,80.67402849250001
12155,42.59229,-74.82337,97.80614083,76.11691428,32.38954955,76.02968637250001
12156,42.47764,-73.74354,93.94129141,76.11691428,32.92954955,74.2322616625
12157,42.66742,-74.29892,96.11694185,71.74447174,32.54954955,74.13197624749999
12158,42.53927,-73.81903,94.74146045,81.40868141,32.82954955,75.930287965
12159,42.64328,-73.88503,91.19065232,72.04477204,33.16954955,71.8989065575
12160,42.76325,-74.36619,96.23446151,76.11691428,32.48954955,75.2688467125
12161,42.53369,-73.84606,92.87348038,76.11691428,33.10954955,73.74335614750001
12164,43.62883,-74.42717,95.87575719,76.11691428,31.88954955,74.93949455250001
12165,42.31518,-73.50756,91.49848855,76.11691428,33.10954955,73.05586023250001
12166,42.83846,-74.45644,97.04344698,76.11691428,32.08954955,75.5733394475
12167,42.42101,-74.59011,96.8361525,100.0,32.36954955,81.5104636375
12168,42.5614,-73.3751,95.51437531,76.11691428,32.60954955,74.93880361250001
12169,42.58249,-73.43559,95.7047695,76.11691428,32.70954955,75.0590007075
12170,42.99936,-73.66234,94.18081338,79.68877969,32.56954955,75.154989
12172,42.28915,-73.73895,92.87348038,76.11691428,32.14954955,73.50335614750001
12173,42.39042,-73.76196,94.43363344,76.11691428,32.54954955,74.3834326775
12174,42.35314,-73.72802,92.87348038,76.11691428,32.74954955,73.6533561475
12175,42.55489,-74.56161,96.95087734,76.11691428,32.02954955,75.5120546275
12176,42.38839,-73.96787,94.99316812,76.11691428,32.62954955,74.6832000175
12177,42.95184,-74.28459,97.44108661,76.11691428,32.46954955,75.8671592625
12180,42.7516,-73.59997,95.66845386,74.99813863,43.77526576,77.5275780275
12182,42.80044,-73.63519,96.45070732,88.74692875,32.04954955,78.42447323500001
12183,42.74742,-73.69259,96.73456135,76.11691428,32.26954955,75.46389663250001
12184,42.42272,-73.65387,93.47828707,75.5001755,32.68954955,73.7865747975
12185,42.90102,-73.53507,95.58752163,76.11691428,32.60954955,74.9753767725
12186,42.62502,-73.9737,93.809971,59.45945946,33.10954955,70.0472377525
12187,42.62632,-74.46537,96.49655778,76.11691428,32.40954955,75.37989484750001
12188,42.8199,-73.69589,94.51178649,81.70898171,32.58954955,75.83052606000001
12189,42.73618,-73.71688,95.62716538,79.36117936,32.26954955,75.7212649175
12190,43.47359,-74.2733,97.03383099,76.11691428,31.96954955,75.5385314525
12192,42.40428,-73.82136,95.11347009,76.11691428,32.44954955,74.6983510025
12193,42.51713,-74.04327,95.43355489,100.0,32.56954955,80.85916483249999
12194,42.53839,-74.45431,96.97932376,76.11691428,32.36954955,75.6112778375
12195,42.47876,-73.46505,92.87348038,76.11691428,32.74954955,73.6533561475
12196,42.63149,-73.61708,94.1611685,79.85257985,32.88954955,75.2661166
12197,42.6094,-74.72587,97.59084336,76.11691428,32.40954955,75.92703763749999
12198,42.67819,-73.63285,95.04706216,72.67813268,32.84954955,73.9054516375
12202,42.63355,-73.763,97.77652564,87.1007371,30.98954955,78.41083448250001
12203,42.68138,-73.85099,95.12388485,76.39230139,32.58954955,74.80740516
12204,42.68723,-73.72869,94.90989542,81.81818182,32.40954955,76.0118805525
12205,42.71719,-73.83006,95.26421603,79.85257985,32.58954955,75.742640365
12206,42.67415,-73.78196,97.08576322,88.97078897,31.16954955,78.57796624000001
12207,42.65657,-73.74749,92.87348038,100.0,31.00954955,79.18912757749999
12208,42.65293,-73.80835,95.36564248,72.55177255,51.89730809,78.7950914
12209,42.6382,-73.78976,96.362876,79.22077922,31.76954955,75.9290201925
12210,42.66399,-73.75985,96.24667672,79.36117936,31.70954955,75.89102058750001
12211,42.7083,-73.76393,92.77353948,65.55282555,32.96954955,71.017363515
12222,42.68637,-73.82656,92.87348038,76.11691428,30.98954955,73.21335614750001
12226,42.67931,-73.80987,92.87348038,76.11691428,0.0,65.46596876000001
12302,42.88188,-73.98323,95.36566702,68.52306852,32.86954955,73.0309880275
12303,42.74938,-73.92562,95.57358126,75.90001068,32.30954955,74.83918068749999
12304,42.77375,-73.89742,96.58462149,79.97542998,31.82954955,76.2435556275
12305,42.81219,-73.95036,95.96348094,74.2014742,31.58954955,74.42949640750001
12306,42.80686,-74.03344,95.98102299,79.18013707,32.46954955,75.90293315
12307,42.80507,-73.93341,97.99687025,100.0,30.36954955,81.5908225125
12308,42.82152,-73.92006,96.49812184,88.64864865,42.80799313,81.113221365
12309,42.79693,-73.86785,94.00508943,70.14742015,33.12954955,72.82178714
12401,41.93504,-74.05446,94.30473337,65.3800428,25.32801648,69.82938150499999
12404,41.81602,-74.23632,91.84255695,56.26535627,32.60954955,68.14000493
12405,42.31585,-74.0989,95.30059622,76.11691428,32.38954955,74.7769140675
12406,42.09647,-74.56502,96.44982827,76.11691428,32.26954955,75.3215300925
12407,42.30075,-74.35343,94.12002406,76.11691428,32.46954955,74.20662798750001
12409,42.05662,-74.16655,87.87387426,76.11691428,33.18954955,71.2635530875
12410,42.0706,-74.45212,94.18139648,76.11691428,32.58954955,74.26731419750001
12411,41.87975,-74.04094,93.89493622,76.11691428,32.66954955,74.1440840675
12412,42.01218,-74.27698,93.58347646,76.11691428,32.64954955,73.98335418750001
12413,42.31338,-74.02628,95.83131726,100.0,32.28954955,80.9880460175
12414,42.2211,-73.92356,95.11578015,68.05896806,31.94954955,72.56001947749999
12416,42.09554,-74.28592,94.15989822,76.11691428,32.34954955,74.1965650675
12417,41.9073,-73.98943,92.87348038,76.11691428,32.64954955,73.62835614750001
12418,42.35863,-74.1609,95.60795673,76.11691428,32.42954955,74.94059432249999
12419,41.85948,-74.10265,92.5212603,76.11691428,32.78954955,73.4872461075
12420,41.6743,-74.37769,92.96685289,76.11691428,32.38954955,73.6100424025
12421,42.2512,-74.5336,95.03665219,76.11691428,32.60954955,74.6999420525
12422,42.39205,-74.20232,94.85208886,76.11691428,32.32954955,74.53766038750001
12423,42.37968,-74.11136,95.57228797,76.11691428,32.42954955,74.92275994250001
12424,42.24689,-74.14358,93.8275714,76.11691428,32.88954955,74.16540165749998
12427,42.14771,-74.11921,93.61885628,76.11691428,32.50954955,73.9660440975
12428,41.73817,-74.44615,95.83436645,92.41839242,47.5742016,82.91533173
12429,41.83323,-73.961,92.87348038,76.11691428,32.66954955,73.63335614750001
12430,42.20306,-74.49933,94.53206237,76.11691428,32.02954955,74.3026471425
12431,42.35877,-74.01843,94.78935469,76.11691428,32.58954955,74.57129330250001
12432,42.04702,-73.94403,92.87348038,76.11691428,32.32954955,73.54835614750002
12433,42.00533,-74.15526,91.66429193,76.11691428,32.96954955,73.10376192250001
12434,42.36491,-74.50793,92.87348038,76.11691428,32.48954955,73.58835614750001
12435,41.72715,-74.51148,94.39967803,76.11691428,32.22954955,74.2864549725
12436,42.20447,-74.0746,94.8436619,76.11691428,32.70954955,74.6284469075
12438,42.21251,-74.59667,92.87348038,76.11691428,32.42954955,73.57335614750001
